a1,a2,a3,a4,load,failure
-0.120098,1.27166,2.9651,-0.818519,0.0,0.0
-0.915414,-0.0290357,0.358971,4.85785,0.0,0.0
0.600646,-1.82205,-1.13556,-3.86457,0.0,0.0
-2.53177,-0.209319,-2.30646,1.53127,0.0,0.0
6.22878,-11.5945,-2.44091,-7.87747,0.0,1.0
-13.7193,5.2569,-10.3209,3.29429,0.0,0.0
2.68465,-1.39455,3.03959,0.30157,0.0,0.0
-4.59056,-4.29424,-2.69198,1.10534,0.0,1.0
-2.10219,-4.09001,-2.14516,-0.416501,0.0,1.0
1.01974,4.88546,-2.01029,-1.49976,0.0,0.0
-7.36194,-2.6755,-3.18934,-0.477615,0.0,0.0
2.01706,1.53023,-2.69701,-1.86617,0.0,1.0
2.22031,-1.35209,-2.45946,0.608095,0.0,1.0
0.996134,2.3058,-1.07196,-1.52974,0.0,0.0
0.380897,4.2369,-0.990486,1.01201,0.0,1.0
0.0749139,0.362483,0.0884833,10.0267,0.0,1.0
8.06023,-4.77523,3.79517,-1.34624,0.0,0.0
1.10306,-2.39635,-1.45604,2.23762,0.0,0.0
2.99516,-0.51017,-1.63198,0.182211,0.0,0.0
3.01536,0.199584,-0.915786,1.3319,0.0,0.0
-0.111057,3.90211,-0.0440355,-0.0743617,0.0,1.0
2.88275,-2.41652,-0.570397,-6.18784,0.0,1.0
0.97776,-0.469485,4.37646,-1.47688,0.0,1.0
2.3966,-1.11556,-2.10788,0.967129,0.0,0.0
-0.0902894,-1.3695,-0.523963,-0.0655738,0.0,0.0
0.260156,0.113353,0.300691,0.0426886,0.0,1.0
4.08419,9.09879,0.33079,-1.30538,0.0,1.0
-3.81669,-0.989977,0.243274,-0.959861,0.0,0.0
6.43798,-3.40526,3.09821,7.25207,0.0,1.0
1.56291,-2.67396,0.5715,4.61249,0.0,1.0
-0.668569,-6.35065,8.33763,-6.72867,0.0,0.0
-0.932967,6.32851,-1.12318,-2.35591,0.0,1.0
11.6882,1.48827,-1.38335,-0.83374,0.0,1.0
-4.87703,-0.674502,1.37416,2.36617,0.0,1.0
1.31178,0.33137,-0.20494,-0.0214354,0.0,0.0
2.34334,0.828051,-3.92296,-2.07047,0.0,1.0
1.78131,-1.31067,-2.79571,-1.10451,0.0,1.0
-2.72687,-12.5262,2.58754,-5.03325,0.0,0.0
4.73271,-1.85446,-1.10308,-3.39587,0.0,1.0
1.95402,3.03786,-0.230305,5.29889,0.0,0.0
1.3589,5.60063,-1.09766,3.43467,0.0,0.0
-1.23777,1.95673,-1.18062,-1.30644,0.0,1.0
6.94795,-1.41026,2.55843,-2.28796,0.0,1.0
2.16031,2.36562,-6.13261,-2.29739,0.0,1.0
0.216868,1.73415,0.586375,-0.203006,0.0,0.0
0.728122,-5.04244,-0.039085,2.39549,0.0,0.0
-18.915,4.22709,-0.452199,8.66966,0.0,0.0
-2.53391,-4.18752,-1.1198,-6.43139,0.0,1.0
2.29962,-3.864,-3.99589,-1.93394,0.0,0.0
-1.21881,-1.15471,1.26225,0.5036,0.0,0.0
-0.748834,1.64512,-0.750413,2.53337,0.0,1.0
-7.27151,-4.33824,1.14009,1.21183,0.0,1.0
14.2258,5.0018,-1.83407,1.85793,0.0,0.0
3.42934,0.231145,-1.1154,0.675551,0.0,0.0
0.575951,1.94374,-5.73332,4.51916,0.0,0.0
2.27671,-0.427682,1.6046,-0.739874,0.0,1.0
-5.38369,5.2971,-1.10037,2.31318,0.0,1.0
-2.59457,1.29536,-4.40625,-0.116809,0.0,1.0
2.12828,-4.95008,-8.15495,-2.02232,0.0,1.0
-1.42939,-3.25674,0.56135,1.34973,0.0,0.0
7.98156,2.09579,3.51892,-0.946291,0.0,0.0
-0.283558,2.40865,-2.12627,2.73167,0.0,1.0
8.94494,0.937455,1.40673,3.29331,0.0,0.0
0.0617575,-1.28923,-3.10299,-0.273663,0.0,0.0
-0.0565231,0.0300994,-8.76658,-1.18318,0.0,0.0
6.59446,-0.981646,-3.86854,-1.37336,0.0,0.0
-8.28468,-7.12987,7.22613,-8.59657,0.0,0.0
-8.30255,-0.300435,-2.67934,1.78646,0.0,0.0
1.60122,1.85338,0.333847,2.70197,0.0,0.0
12.2599,0.601272,-2.44448,1.81818,0.0,0.0
1.41439,-0.179198,2.35508,-2.553,0.0,1.0
-5.70858,4.21574,2.76902,-1.20879,0.0,1.0
1.03196,-0.745701,-1.92067,-1.39744,0.0,0.0
8.71603,-1.7977,-1.65077,-0.0394647,0.0,1.0
-2.24723,1.33168,-0.492677,-3.20607,0.0,1.0
16.3163,-2.54657,0.348836,-2.77534,0.0,0.0
2.51194,-0.584363,-2.46284,1.13618,0.0,0.0
1.0576,-6.51082,0.413399,-2.15053,0.0,1.0
0.687653,-0.396961,-0.0701401,-2.80937,0.0,0.0
6.01614,-3.13089,-1.81855,-1.89607,0.0,0.0
2.28679,-1.38932,2.06141,1.55394,0.0,0.0
-0.537048,-0.810531,-0.727551,-0.62845,0.0,0.0
-3.94672,2.461,-2.88486,-0.0284671,0.0,1.0
3.87257,-0.685593,2.74181,-1.55067,0.0,1.0
4.25553,0.17651,-0.527716,7.90489,0.0,0.0
-3.14985,-3.23463,5.93601,2.53828,0.0,1.0
0.182373,-2.32354,1.35136,-1.7017,0.0,0.0
2.06601,-2.00548,0.384364,-0.612027,0.0,0.0
-0.0215364,3.09907,0.261191,2.71426,0.0,0.0
-19.8458,-1.90474,2.83369,5.84215,0.0,0.0
-1.92428,4.04394,1.67892,-0.960695,0.0,1.0
-1.797,-0.599957,1.85429,-0.681287,0.0,0.0
-2.45287,-3.37779,-0.417985,0.643396,0.0,1.0
1.24086,0.154198,0.0979687,-0.875926,0.0,1.0
-3.52831,-4.56291,4.45649,-0.896286,0.0,0.0
0.290163,1.22782,-0.0549455,2.75852,0.0,1.0
1.69,-2.87855,3.08484,3.62871,0.0,0.0
1.24578,-0.284658,-3.12332,-0.00697972,0.0,1.0
8.23448,-13.0349,7.19773,3.63875,0.0,0.0
0.970889,1.77406,-1.48302,1.08793,0.0,0.0
-2.65422,-2.54097,-0.767421,-0.604678,0.0,1.0
4.46054,-1.08909,2.27489,-2.00187,0.0,0.0
2.27652,-7.28786,0.362651,3.50261,0.0,1.0
1.42168,-6.20435,0.86661,-1.41515,0.0,1.0
-1.55793,-2.0344,5.28858,1.01759,0.0,1.0
2.98299,2.24843,4.03227,-2.94388,0.0,1.0
-0.841327,0.519234,1.29638,1.52394,0.0,1.0
1.91348,-2.32302,3.43008,-3.64982,0.0,1.0
-1.70846,2.60128,0.0491637,-1.11634,0.0,1.0
3.17855,4.99175,-6.39112,-0.924148,0.0,1.0
0.427407,-0.449922,2.26331,5.58352,0.0,0.0
1.26743,6.79773,-10.9848,3.21303,0.0,1.0
-3.27462,12.9932,-3.03671,0.605118,0.0,1.0
-3.96799,4.00581,-0.979474,10.5609,0.0,1.0
1.64848,-0.791814,4.31714,1.26649,0.0,1.0
-0.513462,-1.58237,-2.02451,0.11693,0.0,1.0
1.71644,-0.581702,2.36377,-0.849967,0.0,1.0
2.36771,0.676009,2.97753,4.84964,0.0,0.0
-9.08029,-3.51188,-2.98517,-3.24052,0.0,1.0
-2.11641,2.15862,7.68783,2.72344,0.0,1.0
-2.21881,3.83984,-1.15344,8.08268,0.0,0.0
-2.02944,2.99045,-1.97859,1.59176,0.0,0.0
11.5586,-11.4096,4.98354,-1.56802,0.0,1.0
-2.1098,2.17388,-5.95819,6.47283,0.0,1.0
0.00191574,-4.3897,-1.42505,-6.39613,0.0,1.0
-2.88452,10.261,-2.06647,0.412297,0.0,1.0
7.57835,1.08695,1.46069,-3.84982,0.0,0.0
21.5598,-1.86326,-4.01119,-1.58345,0.0,0.0
4.80572,-0.695914,-1.40005,2.45907,0.0,0.0
-2.20987,-0.132297,-0.841365,4.68192,0.0,0.0
1.20247,1.43835,1.1059,-1.64946,0.0,1.0
-1.80792,1.01615,0.0277776,2.84384,0.0,1.0
-4.35516,-12.9225,2.84246,-4.1545,0.0,1.0
6.06923,3.53617,-0.424147,-4.28585,0.0,0.0
4.14393,-4.25608,3.56133,6.66434,0.0,0.0
0.487549,-0.522643,-3.4595,1.87959,0.0,0.0
-0.622904,-0.300761,2.08557,-1.91497,0.0,0.0
0.0334991,2.45454,-3.91586,2.30199,0.0,0.0
0.50383,-0.305285,0.00557076,1.18043,0.0,1.0
-14.2611,-4.48046,-4.0806,0.686944,0.0,0.0
-3.55622,-2.41885,-2.05785,-0.711378,0.0,0.0
2.74031,1.77016,5.07204,-0.358213,0.0,0.0
-0.822836,3.49289,-0.710044,1.71077,0.0,0.0
0.237191,-0.182086,-3.71764,0.902648,0.0,1.0
-4.77459,-2.7856,-1.09085,1.54204,0.0,0.0
0.92712,3.50916,3.59793,2.06918,0.0,1.0
0.677754,-2.59553,-1.25009,0.990373,0.0,0.0
-2.29165,0.284717,-1.99826,1.91661,0.0,1.0
-0.438041,-2.69528,-1.34202,2.27253,0.0,0.0
0.00335667,2.34174,-1.83153,-1.41708,0.0,1.0
1.39702,-2.61603,-0.220053,1.3925,0.0,1.0
-0.0181577,0.991408,1.42385,2.81249,0.0,0.0
-4.87321,1.89689,0.0628374,-2.88159,0.0,0.0
6.87126,0.843868,2.28069,-1.65655,0.0,1.0
-1.77248,-0.0575308,0.552716,3.63124,0.0,0.0
0.729572,0.886998,-4.66877,3.34444,0.0,1.0
6.65319,-0.86874,1.98241,-0.469991,0.0,1.0
2.20186,-4.85266,-2.83732,0.565317,0.0,1.0
-2.71444,-0.802043,0.856373,-6.17761,0.0,1.0
1.793,-1.36338,-0.0518592,0.200281,0.0,0.0
4.11834,-1.29404,-2.66363,7.24743,0.0,1.0
12.6597,-1.15595,-0.232936,-2.93177,0.0,0.0
-1.19291,1.52414,1.33748,-0.814988,0.0,1.0
3.26101,-0.462165,2.77162,3.80215,0.0,0.0
-6.86948,2.31857,-1.84603,5.71303,0.0,1.0
2.5078,1.40651,1.40511,-0.990493,0.0,0.0
2.53451,-1.25735,1.70488,-1.01599,0.0,0.0
-3.17202,-0.165257,-3.08189,-0.375217,0.0,0.0
0.918203,-1.50537,0.143642,-1.47418,0.0,0.0
-0.846833,-0.0515406,1.29975,1.72022,0.0,1.0
-0.463482,2.00604,0.187315,-5.62298,0.0,0.0
5.80725,-7.37903,-3.05181,-1.93877,0.0,0.0
-1.15568,0.708096,0.741136,1.09924,0.0,0.0
2.93714,4.25842,-0.678281,0.434141,0.0,0.0
0.107727,-0.513195,0.334574,0.779057,0.0,1.0
2.18413,6.6444,-5.21253,5.87182,0.0,0.0
11.3657,-1.07636,-6.03453,7.04922,0.0,0.0
6.2741,1.26834,-4.02542,1.89137,0.0,0.0
-3.32532,-1.84465,4.3147,-2.47178,0.0,1.0
0.462154,-0.9141,0.352515,0.850835,0.0,1.0
-0.456722,-3.40195,-1.39125,0.193257,0.0,1.0
2.69154,-3.49316,1.31781,0.627115,0.0,1.0
-0.762923,0.0924681,-0.317344,3.43028,0.0,1.0
-3.20687,-6.22976,9.17329,-9.62149,0.0,0.0
0.477146,1.59767,-1.38707,2.02099,0.0,1.0
15.6471,-2.41914,3.91586,1.83675,0.0,0.0
0.326381,-0.889115,-0.783928,-2.68075,0.0,1.0
-0.116101,-0.784232,1.30131,-0.852779,0.0,1.0
-1.27187,2.15471,3.18378,-2.29321,0.0,1.0
-4.13924,3.33626,-0.990026,-5.06122,0.0,0.0
1.51216,-0.676956,0.101189,-1.57211,0.0,1.0
6.2791,-0.597274,-1.06663,-0.0741721,0.0,0.0
-5.88604,8.04581,-1.0742,0.512407,0.0,1.0
-4.19067,-3.72244,1.29516,-2.73671,0.0,1.0
-0.129629,-0.634903,0.264262,0.0542058,0.0,0.0
4.42146,-0.613753,2.27226,-3.7683,0.0,0.0
2.63982,-0.667755,1.91817,0.898441,0.0,1.0
-2.21667,1.5189,-4.49344,-0.91278,0.0,0.0
-2.41283,0.728519,-1.63187,0.335183,0.0,1.0
-2.6287,5.77362,-1.54217,5.4602,0.0,1.0
2.00524,0.650955,-0.833075,-0.950221,0.0,1.0
1.49824,4.60628,0.260196,-1.1647,0.0,0.0
1.90824,1.31133,-0.0559738,0.0804572,0.0,0.0
-5.46992,-3.0644,0.210697,-5.98238,0.0,0.0
19.9998,4.25698,-1.98209,2.91413,0.0,0.0
-3.49373,5.53193,1.37259,-0.866628,0.0,1.0
-0.172381,0.968948,0.266101,1.17601,0.0,1.0
-0.124655,-0.461846,-0.775243,0.122899,0.0,1.0
0.332888,-3.96841,3.63835,2.19683,0.0,0.0
-2.92207,7.09907,-6.67004,4.08438,0.0,0.0
-0.906788,-0.78866,3.37038,0.500711,0.0,1.0
1.7859,-4.02242,-0.0304023,-2.45867,0.0,0.0
-4.50803,9.0689,1.7912,1.45364,0.0,0.0
1.74766,-2.04466,-3.29195,0.394872,0.0,0.0
-2.34502,-0.12422,3.78062,-2.03655,0.0,0.0
-4.23946,0.204633,-1.84387,0.524645,0.0,1.0
-3.44611,3.85846,1.46559,-2.49556,0.0,0.0
1.03315,-0.694805,-0.429415,-0.374285,0.0,1.0
-0.056547,0.250506,-0.0485079,1.41858,0.0,0.0
-5.12862,-6.62665,0.313528,3.70843,0.0,1.0
-0.466674,-2.08425,-0.465887,2.1459,0.0,0.0
-1.2135,-2.19247,2.13602,-1.65424,0.0,1.0
1.7347,1.62978,-2.24032,4.04658,0.0,0.0
-1.81585,0.0654257,2.9597,1.95094,0.0,0.0
0.853151,-0.846769,0.504761,1.72968,0.0,1.0
-2.2987,-0.456997,0.776485,2.68398,0.0,1.0
1.06403,0.53385,0.180533,1.65029,0.0,0.0
-1.95294,-4.2881,2.95831,0.801104,0.0,1.0
1.32964,-1.18136,1.25795,0.781323,0.0,1.0
-0.402915,0.265329,-0.507899,-0.280643,0.0,0.0
3.17649,-2.19763,2.4554,-1.08387,0.0,0.0
-5.14369,-0.23921,-2.81096,-2.96846,0.0,1.0
6.75997,-0.863996,0.368348,-4.78611,0.0,0.0
-0.781369,-1.80497,2.33987,-2.77307,0.0,0.0
-1.59668,1.72697,1.71428,2.34616,0.0,1.0
2.94676,8.37546,-2.29579,1.42022,0.0,0.0
-1.75764,1.70545,-3.26402,1.02069,0.0,0.0
2.54523,-0.311544,1.91348,-3.4219,0.0,1.0
0.0465362,-2.39662,-2.39301,-1.66431,0.0,0.0
2.90702,-3.30513,4.61903,-1.5691,0.0,0.0
3.27721,5.73853,2.66418,-1.65169,0.0,1.0
-5.56322,-1.12516,-4.65679,-3.93368,0.0,0.0
-4.41041,1.18931,1.00525,1.63042,0.0,1.0
9.09552,-5.87993,0.150861,10.5997,0.0,0.0
-4.36522,0.875959,2.47026,5.51869,0.0,0.0
-5.98156,0.719157,-0.718201,0.687439,0.0,0.0
15.0712,7.56464,-4.95156,8.13882,0.0,0.0
-3.38237,4.19001,1.60634,-2.78211,0.0,0.0
2.79791,6.26688,-2.85945,-2.45787,0.0,0.0
-4.37226,9.83993,-3.17278,-0.25265,0.0,1.0
6.23274,-3.69365,-2.89537,-6.04417,0.0,0.0
-5.97278,5.63967,-2.27524,3.71077,0.0,0.0
0.770459,-1.20402,0.87222,0.0359705,0.0,1.0
-4.86962,-2.42265,-2.03713,1.25557,0.0,0.0
-1.63387,-1.14872,1.50651,3.07434,0.0,1.0
1.56406,-1.74655,-0.399654,-2.55678,0.0,1.0
0.778909,-6.18947,-3.25155,4.09543,0.0,0.0
4.07228,-4.01307,0.261931,1.00271,0.0,0.0
-1.02318,-0.955212,2.81816,0.691503,0.0,1.0
7.78489,-1.86238,-5.18653,-0.596298,0.0,1.0
1.71376,2.85083,-2.70747,-1.33411,0.0,0.0
-11.8918,-0.660276,-6.48697,-0.772623,0.0,0.0
-0.132166,-3.12394,-0.435362,-2.1224,0.0,1.0
6.05724,-2.5478,9.90667,8.63171,0.0,0.0
-0.851843,-0.542056,-0.200902,-3.21345,0.0,0.0
-0.967678,-4.13005,5.08096,4.0365,0.0,1.0
-3.48904,2.70866,-2.22624,0.0608031,0.0,1.0
-3.41717,-7.49672,5.66353,-11.9769,0.0,1.0
1.36512,1.0458,0.697733,-0.223951,0.0,0.0
4.47841,-3.14794,-0.671983,-6.00992,0.0,1.0
-4.3542,-1.27784,-4.28142,3.56309,0.0,0.0
2.56112,1.51758,-2.63112,-0.0594391,0.0,1.0
1.14341,-1.40356,0.349569,-0.981792,0.0,1.0
-0.960446,4.32129,1.47933,-3.07752,0.0,1.0
-0.364585,-0.315668,1.3192,2.01602,0.0,0.0
6.08118,6.09313,1.2591,-1.25925,0.0,0.0
-8.13833,7.70138,3.4293,-2.65135,0.0,0.0
3.96269,-4.06237,2.32547,3.25331,0.0,1.0
4.2767,-2.16122,5.11749,-1.11035,0.0,1.0
2.15771,-4.21328,2.67473,1.32001,0.0,1.0
-8.01453,2.51392,6.68319,9.8778,0.0,0.0
-2.79144,-1.28162,4.03155,3.81187,0.0,0.0
1.65268,0.13359,-0.4798,-0.870593,0.0,1.0
-2.17712,1.03356,0.274459,-1.82998,0.0,1.0
3.68154,-0.0652065,-0.0748926,-0.613624,0.0,0.0
-0.32527,1.69362,1.48651,-2.20902,0.0,1.0
-0.240751,2.97909,-1.5732,-1.54332,0.0,0.0
1.81189,1.62832,0.798604,3.42973,0.0,0.0
-1.70055,-6.64215,0.490758,2.5756,0.0,0.0
-3.8482,1.50998,3.4444,-1.47983,0.0,1.0
-0.218528,0.753436,3.38505,3.91012,0.0,1.0
-4.29986,-3.21995,0.231266,0.462446,0.0,1.0
1.11159,7.37741,-2.23664,-2.31541,0.0,0.0
1.38667,0.316985,-3.89833,0.0500414,0.0,1.0
-0.217842,-0.360967,-2.19746,-0.208956,0.0,0.0
6.08118,1.24192,2.55596,-3.89579,0.0,1.0
-2.59433,-2.23724,4.1933,-2.86623,0.0,0.0
2.17943,3.56874,-2.26691,-5.72117,0.0,1.0
8.49041,-2.53993,0.550623,-1.27996,0.0,0.0
-0.147792,4.76504,-1.28492,0.693751,0.0,1.0
-2.37043,3.48575,-0.755209,-0.350223,0.0,1.0
2.02554,4.57789,-1.76559,-3.44428,0.0,1.0
-14.8234,-2.36938,-6.92499,-0.653271,0.0,0.0
2.83494,-2.52283,-3.75576,-1.71181,0.0,1.0
1.78827,-1.42885,0.778838,-1.3865,0.0,0.0
4.6708,-3.73085,-0.793679,-3.5692,0.0,1.0
3.10921,-1.75312,2.51772,-0.396669,0.0,0.0
-5.08017,4.32755,-5.64961,7.8625,0.0,0.0
-6.81262,0.99394,-1.22715,3.29217,0.0,0.0
2.38817,1.50439,-0.947287,-0.85755,0.0,1.0
-1.88339,-0.381125,0.0270692,-2.66139,0.0,1.0
-2.1315,-0.196106,0.86702,4.24383,0.0,1.0
-0.801131,-3.27868,-2.21172,0.422731,0.0,1.0
-2.70878,2.64149,3.61051,6.84315,0.0,0.0
-0.191763,-0.958435,0.826658,0.782605,0.0,0.0
-1.8242,-0.526123,0.285074,1.4872,0.0,1.0
-1.95539,-3.65482,0.92333,-4.58109,0.0,0.0
3.60557,4.90255,0.853645,-3.38464,0.0,0.0
4.32487,-3.21742,3.57066,1.68,0.0,0.0
3.49281,2.11577,0.606034,-0.582019,0.0,0.0
0.0982177,3.07223,0.914805,-0.584914,0.0,0.0
-1.46661,-6.0481,2.62568,-1.16581,0.0,0.0
0.432904,-2.30754,7.65621,-0.805343,0.0,1.0
1.66352,-2.01961,1.46595,-0.456752,0.0,0.0
8.18437,-5.2751,2.17361,3.68377,0.0,0.0
-0.55634,-2.88787,-1.41487,0.405692,0.0,0.0
-4.32955,1.21271,2.81097,-4.59769,0.0,1.0
-3.17342,-2.51268,-4.18869,-2.53956,0.0,0.0
-2.70388,0.491184,0.351427,2.59883,0.0,1.0
-0.159229,-2.25687,-1.45477,1.98725,0.0,0.0
-0.688309,0.571342,3.812,-0.730119,0.0,1.0
-0.217838,1.61564,-0.335986,-1.62372,0.0,0.0
-2.20945,0.269984,-1.697,1.64834,0.0,1.0
-3.87576,-2.00792,-1.37008,0.779446,0.0,1.0
-2.33082,5.30684,-6.34906,2.63511,0.0,0.0
-4.32262,-3.76426,-9.45846,4.00664,0.0,1.0
5.99939,-5.35383,1.6714,-2.9335,0.0,1.0
1.42922,-0.96709,1.70953,-1.88716,0.0,0.0
-16.2189,1.94418,-1.64514,0.57795,0.0,0.0
-3.16585,-1.41653,-1.57317,1.10759,0.0,0.0
-5.10621,2.26757,1.00936,-3.59797,0.0,0.0
-3.54538,9.88042,-1.97381,-4.28692,0.0,1.0
-4.60579,-1.91337,-4.3744,5.82062,0.0,1.0
-2.14836,1.84577,-0.702146,1.35811,0.0,1.0
0.868021,-3.8684,0.801865,-0.647278,0.0,1.0
-1.14468,1.70612,-2.42802,-1.91623,0.0,1.0
-4.77532,6.486,1.87917,-1.0772,0.0,1.0
-0.773053,-0.226105,-0.435524,0.493581,0.0,1.0
-2.02577,7.26143,-3.2023,-4.64914,0.0,1.0
-2.17959,0.82574,-0.211106,2.91296,0.0,0.0
-6.03954,-14.1774,1.15411,-0.395414,0.0,0.0
10.289,-0.168795,0.177198,5.82031,0.0,0.0
2.42892,-0.746626,-0.15868,1.20766,0.0,1.0
-1.0519,5.22355,-4.61497,2.45468,0.0,1.0
-0.26637,-0.220892,-0.192425,-1.30569,0.0,0.0
0.292265,2.02593,1.26262,-1.1648,0.0,1.0
0.130798,-4.42813,0.684635,-4.64847,0.0,0.0
19.6965,-2.98897,5.63742,8.48672,0.0,0.0
-3.16246,-1.98524,-3.88447,1.05324,0.0,0.0
3.3868,5.77609,-7.50483,-4.95415,0.0,0.0
-1.66648,0.836889,2.41685,0.77401,0.0,1.0
-3.37515,4.62725,2.0127,4.90544,0.0,1.0
-0.476745,-4.75013,5.47258,-0.0283518,0.0,0.0
-0.735601,0.471314,0.134934,1.63205,0.0,1.0
3.53508,-2.70701,-5.69464,-5.77217,0.0,1.0
0.71784,-0.814605,-0.340562,-0.769435,0.0,0.0
2.89223,1.01784,4.88099,-3.73414,0.0,1.0
-2.53992,-2.78501,-1.01569,2.13945,0.0,1.0
7.00615,8.19482,-9.67515,-2.30663,0.0,1.0
-0.823005,-2.31635,0.376616,0.663562,0.0,1.0
2.28597,1.75644,-3.70246,-1.19912,0.0,0.0
-9.72542,-7.93559,-2.40989,-10.1388,0.0,0.0
0.554116,-2.53895,6.91059,6.50243,0.0,1.0
-0.837094,-1.18042,-1.5316,3.54477,0.0,1.0
-4.17457,-1.39772,0.79046,-0.895283,0.0,1.0
-0.700273,-1.01057,-1.02566,-0.900784,0.0,1.0
-2.27823,0.102234,0.779617,0.540417,0.0,0.0
-0.428549,-6.04179,1.52719,-1.4521,0.0,1.0
-1.35158,6.70187,-4.16834,-1.93412,0.0,1.0
0.196437,0.522902,3.10916,0.461113,0.0,1.0
-4.79981,0.0968931,3.59351,3.28037,0.0,1.0
-0.0914705,0.88619,-1.19194,2.40645,0.0,1.0
3.66654,-5.12429,4.79401,0.658955,0.0,1.0
-1.68802,0.908085,3.05385,8.39091,0.0,1.0
-4.04809,5.87662,-3.29119,0.104958,0.0,0.0
-2.74609,-0.62055,-0.894983,1.19358,0.0,0.0
-2.62014,2.39474,-5.19443,-0.626476,0.0,0.0
-1.23377,-2.52574,0.72024,1.17238,0.0,1.0
2.46404,-8.9973,7.4116,-6.91625,0.0,1.0
-0.198339,0.624839,1.62327,2.16214,0.0,0.0
-2.51906,-1.38533,2.71646,-0.365644,0.0,0.0
-2.92653,2.90057,3.5798,1.59439,0.0,1.0
4.24597,-8.20649,8.25266,-5.7217,0.0,1.0
0.108762,0.900012,0.978419,-0.910381,0.0,0.0
-6.0483,-4.55844,-3.20466,2.45792,0.0,0.0
0.203403,-0.39934,-1.15743,4.29172,0.0,1.0
4.12777,-1.61026,-5.90103,1.49547,0.0,1.0
1.09284,0.422608,-2.74011,2.27544,0.0,0.0
-0.635206,1.53663,-7.31218,4.68445,0.0,0.0
3.09628,-5.98954,1.86658,-1.15986,0.0,1.0
-19.0507,4.89751,-2.48065,-3.49782,0.0,0.0
-0.344372,0.715871,-0.400122,-1.45374,0.0,0.0
-4.24346,3.57008,-3.26092,1.44832,0.0,0.0
-0.160933,-0.709376,-1.31954,-3.56252,0.0,1.0
-3.3491,-6.71119,-1.64884,-2.71576,0.0,1.0
-0.10212,0.106371,1.4303,-0.238128,0.0,1.0
-1.05424,0.315417,-1.14328,0.0265122,0.0,1.0
-0.589193,-0.417313,-0.407176,-0.669967,0.0,0.0
-0.612421,-1.20673,-0.0305033,-1.31375,0.0,1.0
-2.43354,4.76105,-5.8289,6.01001,0.0,1.0
-0.73106,-1.02167,3.16931,0.970663,0.0,0.0
0.353025,0.250103,-1.8125,1.46566,0.0,1.0
8.1157,6.32459,-5.12335,2.3767,0.0,1.0
8.81951,4.83267,0.667834,5.12434,0.0,1.0
0.873271,-1.28079,-1.16394,-0.93871,0.0,1.0
-3.94455,2.14121,0.503617,0.482132,0.0,0.0
12.6698,0.1181,-7.50727,5.64377,0.0,0.0
-1.82231,2.90197,-0.554824,-0.766892,0.0,1.0
-1.51902,-0.198673,1.50754,-3.48833,0.0,1.0
0.374984,1.17967,-0.737329,0.177698,0.0,0.0
-8.19338,1.60934,-0.66281,6.95894,0.0,0.0
-0.556814,4.15158,4.46582,-2.48937,0.0,0.0
-1.11446,2.17513,-4.91434,2.647,0.0,1.0
3.43344,5.72784,-1.22412,-0.448168,0.0,1.0
-1.59294,0.65783,-3.28413,-0.442074,0.0,0.0
-1.50267,2.12572,-2.2447,-3.67888,0.0,0.0
-2.55873,-2.05162,-2.29824,4.97563,0.0,1.0
-3.26446,-0.951871,-0.531513,-1.31382,0.0,0.0
0.849279,-0.145211,-1.56559,-5.1632,0.0,0.0
-4.8213,-9.50858,7.17471,-2.07382,0.0,1.0
-8.73285,2.93489,-2.74748,6.35529,0.0,0.0
3.25175,1.99201,-0.991666,0.890715,0.0,1.0
-4.04364,1.17325,-0.302481,-2.68649,0.0,0.0
1.75254,-1.38754,-0.829115,-1.47005,0.0,1.0
5.63911,-2.72688,-1.38864,1.13419,0.0,0.0
-2.9022,-1.41349,-1.27421,4.53658,0.0,1.0
-0.94958,0.21391,-1.46883,0.134508,0.0,1.0
-0.520437,1.38428,-7.25804,2.4459,0.0,0.0
0.767668,0.444036,0.95984,-7.14988,0.0,0.0
-8.68127,-6.08578,-1.43265,2.5745,0.0,0.0
8.6442,-9.54612,3.55138,-1.86203,0.0,0.0
-2.16068,-2.3409,8.92887,4.10389,0.0,0.0
-0.148007,2.0627,-0.786703,0.313494,0.0,1.0
-1.28414,-3.21636,-2.59709,7.95332,0.0,0.0
-7.00943,3.51199,1.30032,-0.136197,0.0,1.0
0.429159,-1.1637,-1.80752,-0.839457,0.0,1.0
-0.424715,0.31664,-2.00359,1.26269,0.0,0.0
5.64031,3.40382,2.67749,-2.99969,0.0,1.0
-0.187784,3.73793,6.6596,-3.28014,0.0,0.0
0.14275,3.0279,2.48303,-0.025921,0.0,0.0
-3.96202,0.257162,2.82761,-0.430039,0.0,1.0
8.29676,-2.21942,2.62316,-1.08854,0.0,0.0
-2.31068,-1.94459,4.05447,-3.79605,0.0,1.0
-12.0405,3.06645,-9.4511,-4.41382,0.0,0.0
6.42969,-1.19789,2.52208,-1.43335,0.0,1.0
4.4049,0.681699,-0.890086,-0.335313,0.0,0.0
0.0936464,-1.51252,0.86161,0.0821517,0.0,1.0
-1.56738,-0.171332,-1.37419,1.10627,0.0,1.0
-0.442649,-0.040981,2.45869,2.30349,0.0,1.0
-0.364068,-0.442831,-2.55027,0.616767,0.0,1.0
6.23565,-7.98229,2.01688,-5.31998,0.0,1.0
2.79261,-2.26404,0.794028,7.65012,0.0,0.0
-7.85508,-2.68789,-0.222911,-4.21607,0.0,0.0
